Feature,Importance
ID_0x20d9,0.0
ID_0x20d8f,0.0
ID_0x20d8e,0.0
ID_0x20d8d,0.0
ID_0x20d8b,0.0
ID_0x20d8a,0.0
ID_0x20d85,0.0
ID_0x20d84,0.0
ID_0x20d82,0.0
ID_0x20d81,0.0
ID_0x20d80,0.0
ID_0x20d8,0.0
ID_0x20d7f,0.0
ID_0x20d7e,0.0
ID_0x20d79,0.0
ID_0x20d77,0.0
ID_0x20d76,0.0
ID_0x20d75,0.0
ID_0x20d74,0.0
ID_0x20d73,0.0
ID_0x20d3d,0.0
ID_0x20d3a,0.0
ID_0x20cd6,0.0
ID_0x20cef,0.0
ID_0x20d00,0.0
ID_0x20d0,0.0
ID_0x20cff,0.0
ID_0x20cfe,0.0
ID_0x20cfd,0.0
ID_0x20cfc,0.0
ID_0x20cfb,0.0
ID_0x20cfa,0.0
ID_0x20cf5,0.0
ID_0x20cf4,0.0
ID_0x20cf3,0.0
ID_0x20cf,0.0
ID_0x20cee,0.0
ID_0x20d39,0.0
ID_0x20ce9,0.0
ID_0x20ce8,0.0
ID_0x20ce7,0.0
ID_0x20ce6,0.0
ID_0x20ce5,0.0
ID_0x20ce4,0.0
ID_0x20ce2,0.0
ID_0x20ce,0.0
ID_0x20cdd,0.0
ID_0x20cdc,0.0
ID_0x20cdb,0.0
ID_0x20cda,0.0
ID_0x20d01,0.0
ID_0x20d07,0.0
ID_0x20d08,0.0
ID_0x20d09,0.0
ID_0x20d38,0.0
ID_0x20d37,0.0
ID_0x20d36,0.0
ID_0x20d31,0.0
ID_0x20d30,0.0
ID_0x20d2f,0.0
ID_0x20d2e,0.0
ID_0x20d2d,0.0
ID_0x20d2c,0.0
ID_0x20d2a,0.0
ID_0x20d23,0.0
ID_0x20d22,0.0
ID_0x20d21,0.0
ID_0x20d1e,0.0
ID_0x20d19,0.0
ID_0x20d18,0.0
ID_0x20d16,0.0
ID_0x20d15,0.0
ID_0x20d14,0.0
ID_0x20d13,0.0
ID_0x20d12,0.0
ID_0x20d1,0.0
ID_0x20d0d,0.0
ID_0x20d0b,0.0
ID_0x20d0a,0.0
ID_0x20c02,0.0
ID_0x20c01,0.0
ID_0x20c0,0.0
ID_0x20abb,0.0
ID_0x20acd,0.0
ID_0x20acc,0.0
ID_0x20acb,0.0
ID_0x20aca,0.0
ID_0x20ac9,0.0
ID_0x20ac7,0.0
ID_0x20ac6,0.0
ID_0x20ac1,0.0
ID_0x20ac0,0.0
ID_0x20ac,0.0
ID_0x20abf,0.0
ID_0x20abc,0.0
ID_0x20aba,0.0
ID_0x20aa2,0.0
ID_0x20ab4,0.0
ID_0x20ab2,0.0
ID_0x20ab1,0.0
ID_0x20ab,0.0
ID_0x20aaf,0.0
ID_0x20aae,0.0
ID_0x20aa9,0.0
ID_0x20aa8,0.0
ID_0x20aa7,0.0
ID_0x20aa6,0.0
ID_0x20aa5,0.0
ID_0x20aa4,0.0
ID_0x20ad5,0.0
ID_0x20ad7,0.0
ID_0x20ad8,0.0
ID_0x20ad9,0.0
ID_0x20b05,0.0
ID_0x20b04,0.0
ID_0x20b03,0.0
ID_0x20b02,0.0
ID_0x20afd,0.0
ID_0x20afc,0.0
ID_0x20afa,0.0
ID_0x20af9,0.0
ID_0x20af8,0.0
ID_0x20af6,0.0
ID_0x20af1,0.0
ID_0x20af0,0.0
ID_0x20aef,0.0
ID_0x20aed,0.0
ID_0x20aec,0.0
ID_0x20aeb,0.0
ID_0x20aea,0.0
ID_0x20ae5,0.0
ID_0x20ae4,0.0
ID_0x20ae3,0.0
ID_0x20ae2,0.0
ID_0x20ae1,0.0
ID_0x20ae0,0.0
ID_0x20adf,0.0
ID_0x20ade,0.0
ID_0x20aa3,0.0
ID_0x20a9d,0.0
ID_0x20b08,0.0
ID_0x20a54,0.0
ID_0x20a6c,0.0
ID_0x20a6b,0.0
ID_0x20a68,0.0
ID_0x20a66,0.0
ID_0x20a61,0.0
ID_0x20a60,0.0
ID_0x20a6,0.0
ID_0x20a5f,0.0
ID_0x20a5e,0.0
ID_0x20a5d,0.0
ID_0x20a5a,0.0
ID_0x20a55,0.0
ID_0x20a53,0.0
ID_0x20a9c,0.0
ID_0x20a52,0.0
ID_0x20a50,0.0
ID_0x20a4f,0.0
ID_0x20a4e,0.0
ID_0x20a49,0.0
ID_0x20a48,0.0
ID_0x20a47,0.0
ID_0x20a46,0.0
ID_0x20a45,0.0
ID_0x20a44,0.0
ID_0x20a43,0.0
ID_0x20a42,0.0
ID_0x20a6d,0.0
ID_0x20a7,0.0
ID_0x20a72,0.0
ID_0x20a73,0.0
ID_0x20a9b,0.0
ID_0x20a9a,0.0
ID_0x20a99,0.0
ID_0x20a98,0.0
ID_0x20a97,0.0
ID_0x20a96,0.0
ID_0x20a91,0.0
ID_0x20a8f,0.0
ID_0x20a8e,0.0
ID_0x20a8c,0.0
ID_0x20a8b,0.0
ID_0x20a8a,0.0
ID_0x20a85,0.0
ID_0x20a84,0.0
ID_0x20a83,0.0
ID_0x20a80,0.0
ID_0x20a8,0.0
ID_0x20a7f,0.0
ID_0x20a7e,0.0
ID_0x20a79,0.0
ID_0x20a78,0.0
ID_0x20a77,0.0
ID_0x20a76,0.0
ID_0x20a75,0.0
ID_0x20a74,0.0
ID_0x20b06,0.0
ID_0x20b09,0.0
ID_0x20bf9,0.0
ID_0x20ba2,0.0
ID_0x20bbc,0.0
ID_0x20bbb,0.0
ID_0x20bba,0.0
ID_0x20bb6,0.0
ID_0x20bb0,0.0
ID_0x20baf,0.0
ID_0x20bae,0.0
ID_0x20bad,0.0
ID_0x20baa,0.0
ID_0x20ba5,0.0
ID_0x20ba4,0.0
ID_0x20ba3,0.0
ID_0x20b9f,0.0
ID_0x20b80,0.0
ID_0x20b9e,0.0
ID_0x20b99,0.0
ID_0x20b98,0.0
ID_0x20b97,0.0
ID_0x20b94,0.0
ID_0x20b93,0.0
ID_0x20b9,0.0
ID_0x20b8c,0.0
ID_0x20b8b,0.0
ID_0x20b8a,0.0
ID_0x20b89,0.0
ID_0x20b87,0.0
ID_0x20bbd,0.0
ID_0x20bc2,0.0
ID_0x20bc3,0.0
ID_0x20bc4,0.0
ID_0x20bf7,0.0
ID_0x20bf6,0.0
ID_0x20bf5,0.0
ID_0x20bf4,0.0
ID_0x20bed,0.0
ID_0x20bec,0.0
ID_0x20beb,0.0
ID_0x20bea,0.0
ID_0x20be8,0.0
ID_0x20be6,0.0
ID_0x20be1,0.0
ID_0x20be0,0.0
ID_0x20be,0.0
ID_0x20bde,0.0
ID_0x20bdd,0.0
ID_0x20bdc,0.0
ID_0x20bd4,0.0
ID_0x20bd3,0.0
ID_0x20bd2,0.0
ID_0x20bd1,0.0
ID_0x20bd0,0.0
ID_0x20bc8,0.0
ID_0x20bc7,0.0
ID_0x20bc6,0.0
ID_0x20bc5,0.0
ID_0x20b81,0.0
ID_0x20b8,0.0
ID_0x20b0e,0.0
ID_0x20b3,0.0
ID_0x20b44,0.0
ID_0x20b43,0.0
ID_0x20b42,0.0
ID_0x20b40,0.0
ID_0x20b4,0.0
ID_0x20b3f,0.0
ID_0x20b3e,0.0
ID_0x20b39,0.0
ID_0x20b38,0.0
ID_0x20b37,0.0
ID_0x20b35,0.0
ID_0x20b33,0.0
ID_0x20b2d,0.0
ID_0x20b7e,0.0
ID_0x20b2b,0.0
ID_0x20b2a,0.0
ID_0x20b28,0.0
ID_0x20b26,0.0
ID_0x20b21,0.0
ID_0x20b2,0.0
ID_0x20b1f,0.0
ID_0x20b1d,0.0
ID_0x20b1c,0.0
ID_0x20b15,0.0
ID_0x20b12,0.0
ID_0x20b0f,0.0
ID_0x20b4a,0.0
ID_0x20b4b,0.0
ID_0x20b4d,0.0
ID_0x20b4e,0.0
ID_0x20b7d,0.0
ID_0x20b7a,0.0
ID_0x20b74,0.0
ID_0x20b73,0.0
ID_0x20b72,0.0
ID_0x20b71,0.0
ID_0x20b7,0.0
ID_0x20b69,0.0
ID_0x20b68,0.0
ID_0x20b67,0.0
ID_0x20b66,0.0
ID_0x20b65,0.0
ID_0x20b63,0.0
ID_0x20b6,0.0
ID_0x20b5d,0.0
ID_0x20b5c,0.0
ID_0x20b5b,0.0
ID_0x20b5a,0.0
ID_0x20b59,0.0
ID_0x20b57,0.0
ID_0x20b56,0.0
ID_0x20b51,0.0
ID_0x20b50,0.0
ID_0x20b5,0.0
ID_0x20b4f,0.0
ID_0x206db,0.0
ID_0x206da,0.0
ID_0x206d9,0.0
ID_0x20263,0.0
ID_0x2027a,0.0
ID_0x20275,0.0
ID_0x20273,0.0
ID_0x20272,0.0
ID_0x20271,0.0
ID_0x20270,0.0
ID_0x2027,0.0
ID_0x2026f,0.0
ID_0x20269,0.0
ID_0x20268,0.0
ID_0x20267,0.0
ID_0x20266,0.0
ID_0x20262,0.0
ID_0x2027d,0.0
ID_0x2026,0.0
ID_0x2025d,0.0
ID_0x2025c,0.0
ID_0x2025a,0.0
ID_0x20258,0.0
ID_0x20257,0.0
ID_0x20256,0.0
ID_0x20251,0.0
ID_0x20250,0.0
ID_0x2025,0.0
ID_0x2024e,0.0
ID_0x2024d,0.0
ID_0x2027b,0.0
ID_0x2027e,0.0
ID_0x20389,0.0
ID_0x20296,0.0
ID_0x202ad,0.0
ID_0x202ac,0.0
ID_0x202ab,0.0
ID_0x202aa,0.0
ID_0x202a5,0.0
ID_0x202a4,0.0
ID_0x202a2,0.0
ID_0x202a1,0.0
ID_0x202a0,0.0
ID_0x20299,0.0
ID_0x20298,0.0
ID_0x20297,0.0
ID_0x20294,0.0
ID_0x2027f,0.0
ID_0x20292,0.0
ID_0x2029,0.0
ID_0x2028d,0.0
ID_0x2028c,0.0
ID_0x2028b,0.0
ID_0x2028a,0.0
ID_0x20288,0.0
ID_0x20287,0.0
ID_0x20286,0.0
ID_0x20281,0.0
ID_0x20280,0.0
ID_0x2028,0.0
ID_0x2024c,0.0
ID_0x2024b,0.0
ID_0x2024a,0.0
ID_0x201f9,0.0
ID_0x20212,0.0
ID_0x20211,0.0
ID_0x2020f,0.0
ID_0x2020e,0.0
ID_0x20208,0.0
ID_0x20207,0.0
ID_0x20206,0.0
ID_0x20203,0.0
ID_0x20202,0.0
ID_0x201fd,0.0
ID_0x201fc,0.0
ID_0x201fb,0.0
ID_0x201f8,0.0
ID_0x20245,0.0
ID_0x201f7,0.0
ID_0x201f6,0.0
ID_0x201f1,0.0
ID_0x201f0,0.0
ID_0x201ef,0.0
ID_0x201ee,0.0
ID_0x201ed,0.0
ID_0x201ec,0.0
ID_0x201ea,0.0
ID_0x201e5,0.0
ID_0x201e4,0.0
ID_0x201e2,0.0
ID_0x20213,0.0
ID_0x20214,0.0
ID_0x20215,0.0
ID_0x2021b,0.0
ID_0x20244,0.0
ID_0x20242,0.0
ID_0x20241,0.0
ID_0x20240,0.0
ID_0x2023f,0.0
ID_0x2023e,0.0
ID_0x20239,0.0
ID_0x20238,0.0
ID_0x20237,0.0
ID_0x20236,0.0
ID_0x20234,0.0
ID_0x20233,0.0
ID_0x2023,0.0
ID_0x2022d,0.0
ID_0x2022c,0.0
ID_0x2022a,0.0
ID_0x20229,0.0
ID_0x20228,0.0
ID_0x20227,0.0
ID_0x20226,0.0
ID_0x20221,0.0
ID_0x2022,0.0
ID_0x2021f,0.0
ID_0x2021e,0.0
ID_0x2021d,0.0
ID_0x202af,0.0
ID_0x202b0,0.0
ID_0x202b1,0.0
ID_0x20334,0.0
ID_0x2034b,0.0
ID_0x2034a,0.0
ID_0x20349,0.0
ID_0x20347,0.0
ID_0x20346,0.0
ID_0x20341,0.0
ID_0x20340,0.0
ID_0x2034,0.0
ID_0x2033e,0.0
ID_0x2033b,0.0
ID_0x2033a,0.0
ID_0x20335,0.0
ID_0x20333,0.0
ID_0x20317,0.0
ID_0x20330,0.0
ID_0x2032f,0.0
ID_0x20329,0.0
ID_0x20328,0.0
ID_0x20327,0.0
ID_0x20325,0.0
ID_0x20324,0.0
ID_0x20323,0.0
ID_0x2032,0.0
ID_0x2031d,0.0
ID_0x2031b,0.0
ID_0x20319,0.0
ID_0x2034d,0.0
ID_0x2035,0.0
ID_0x20352,0.0
ID_0x20353,0.0
ID_0x20386,0.0
ID_0x20385,0.0
ID_0x20384,0.0
ID_0x20383,0.0
ID_0x20382,0.0
ID_0x2037d,0.0
ID_0x2037a,0.0
ID_0x20379,0.0
ID_0x20378,0.0
ID_0x20377,0.0
ID_0x20376,0.0
ID_0x20371,0.0
ID_0x20370,0.0
ID_0x2036f,0.0
ID_0x2036e,0.0
ID_0x2036a,0.0
ID_0x20364,0.0
ID_0x20363,0.0
ID_0x20361,0.0
ID_0x20360,0.0
ID_0x2035f,0.0
ID_0x20359,0.0
ID_0x20358,0.0
ID_0x20357,0.0
ID_0x20355,0.0
ID_0x20318,0.0
ID_0x20311,0.0
ID_0x202b6,0.0
ID_0x202cf,0.0
ID_0x202e6,0.0
ID_0x202e0,0.0
ID_0x202e,0.0
ID_0x202df,0.0
ID_0x202de,0.0
ID_0x202dd,0.0
ID_0x202dc,0.0
ID_0x202db,0.0
ID_0x202d5,0.0
ID_0x202d4,0.0
ID_0x202d3,0.0
ID_0x202d0,0.0
ID_0x202ce,0.0
ID_0x2031,0.0
ID_0x202c9,0.0
ID_0x202c7,0.0
ID_0x202c6,0.0
ID_0x202c3,0.0
ID_0x202c2,0.0
ID_0x202bd,0.0
ID_0x202bc,0.0
ID_0x202bb,0.0
ID_0x202ba,0.0
ID_0x202b9,0.0
ID_0x202b8,0.0
ID_0x202b7,0.0
ID_0x202e7,0.0
ID_0x202e8,0.0
ID_0x202e9,0.0
ID_0x202ea,0.0
ID_0x2030f,0.0
ID_0x2030e,0.0
ID_0x2030d,0.0
ID_0x2030c,0.0
ID_0x2030b,0.0
ID_0x2030a,0.0
ID_0x20304,0.0
ID_0x20303,0.0
ID_0x20302,0.0
ID_0x20301,0.0
ID_0x20300,0.0
ID_0x2030,0.0
ID_0x202ff,0.0
ID_0x202fe,0.0
ID_0x202f9,0.0
ID_0x202f8,0.0
ID_0x202f7,0.0
ID_0x202f6,0.0
ID_0x202f4,0.0
ID_0x202f3,0.0
ID_0x202f2,0.0
ID_0x202f,0.0
ID_0x202ed,0.0
ID_0x202ec,0.0
ID_0x202eb,0.0
ID_0x201e1,0.0
ID_0x201e0,0.0
ID_0x201df,0.0
ID_0x200cc,0.0
ID_0x200e,0.0
ID_0x200dc,0.0
ID_0x200da,0.0
ID_0x200d9,0.0
ID_0x200d8,0.0
ID_0x200d7,0.0
ID_0x200d1,0.0
ID_0x200d0,0.0
ID_0x200d,0.0
ID_0x200cf,0.0
ID_0x200ce,0.0
ID_0x200cd,0.0
ID_0x200cb,0.0
ID_0x200b4,0.0
ID_0x200c5,0.0
ID_0x200c4,0.0
ID_0x200c2,0.0
ID_0x200c1,0.0
ID_0x200c0,0.0
ID_0x200c,0.0
ID_0x200bf,0.0
ID_0x200be,0.0
ID_0x200b9,0.0
ID_0x200b8,0.0
ID_0x200b7,0.0
ID_0x200b6,0.0
ID_0x200e2,0.0
ID_0x200e3,0.0
ID_0x200e4,0.0
ID_0x200e6,0.0
ID_0x2010b,0.0
ID_0x2010a,0.0
ID_0x20109,0.0
ID_0x20108,0.0
ID_0x20107,0.0
ID_0x20106,0.0
ID_0x20101,0.0
ID_0x20100,0.0
ID_0x2010,0.0
ID_0x200ff,0.0
ID_0x200fe,0.0
ID_0x200fd,0.0
ID_0x200fc,0.0
ID_0x200fa,0.0
ID_0x200f5,0.0
ID_0x200f4,0.0
ID_0x200f3,0.0
ID_0x200f2,0.0
ID_0x200f1,0.0
ID_0x200f0,0.0
ID_0x200f,0.0
ID_0x200ef,0.0
ID_0x200ee,0.0
ID_0x200e8,0.0
ID_0x200e7,0.0
ID_0x200b5,0.0
ID_0x200b3,0.0
ID_0x2010d,0.0
ID_0x2006d,0.0
ID_0x2007d,0.0
ID_0x2007c,0.0
ID_0x2007b,0.0
ID_0x2007a,0.0
ID_0x20079,0.0
ID_0x20078,0.0
ID_0x20077,0.0
ID_0x20076,0.0
ID_0x20071,0.0
ID_0x20070,0.0
ID_0x2006f,0.0
ID_0x2006e,0.0
ID_0x2006c,0.0
ID_0x200b,0.0
ID_0x2006a,0.0
ID_0x20065,0.0
ID_0x20064,0.0
ID_0x20061,0.0
ID_0x2005f,0.0
ID_0x2005e,0.0
ID_0x20058,0.0
ID_0x20057,0.0
ID_0x20056,0.0
ID_0x20054,0.0
ID_0x20053,0.0
ID_0x20052,0.0
ID_0x20082,0.0
ID_0x20083,0.0
ID_0x20084,0.0
ID_0x20085,0.0
ID_0x200ad,0.0
ID_0x200ac,0.0
ID_0x200ab,0.0
ID_0x200aa,0.0
ID_0x200a8,0.0
ID_0x200a7,0.0
ID_0x200a1,0.0
ID_0x200a0,0.0
ID_0x200a,0.0
ID_0x2009f,0.0
ID_0x2009e,0.0
ID_0x2009d,0.0
ID_0x2009c,0.0
ID_0x2009b,0.0
ID_0x2009a,0.0
ID_0x20095,0.0
ID_0x20094,0.0
ID_0x20092,0.0
ID_0x20091,0.0
ID_0x20090,0.0
ID_0x2008f,0.0
ID_0x2008e,0.0
ID_0x20089,0.0
ID_0x20088,0.0
ID_0x20087,0.0
ID_0x2010c,0.0
ID_0x2011,0.0
ID_0x201d9,0.0
ID_0x20190,0.0
ID_0x201a6,0.0
ID_0x201a5,0.0
ID_0x201a4,0.0
ID_0x201a3,0.0
ID_0x201a2,0.0
ID_0x201a,0.0
ID_0x2019d,0.0
ID_0x2019b,0.0
ID_0x2019a,0.0
ID_0x20199,0.0
ID_0x20198,0.0
ID_0x20196,0.0
ID_0x2019,0.0
ID_0x20178,0.0
ID_0x2018e,0.0
ID_0x2018d,0.0
ID_0x2018b,0.0
ID_0x2018a,0.0
ID_0x20185,0.0
ID_0x20184,0.0
ID_0x20183,0.0
ID_0x20182,0.0
ID_0x20181,0.0
ID_0x2018,0.0
ID_0x2017f,0.0
ID_0x2017e,0.0
ID_0x201a7,0.0
ID_0x201a8,0.0
ID_0x201af,0.0
ID_0x201b,0.0
ID_0x201d8,0.0
ID_0x201d7,0.0
ID_0x201d6,0.0
ID_0x201d5,0.0
ID_0x201d4,0.0
ID_0x201d3,0.0
ID_0x201d2,0.0
ID_0x201cd,0.0
ID_0x201cc,0.0
ID_0x201c9,0.0
ID_0x201c7,0.0
ID_0x201c6,0.0
ID_0x201c1,0.0
ID_0x201c,0.0
ID_0x201bf,0.0
ID_0x201be,0.0
ID_0x201bd,0.0
ID_0x201bc,0.0
ID_0x201ba,0.0
ID_0x201b5,0.0
ID_0x201b4,0.0
ID_0x201b3,0.0
ID_0x201b2,0.0
ID_0x201b1,0.0
ID_0x201b0,0.0
ID_0x20179,0.0
ID_0x20177,0.0
ID_0x20112,0.0
ID_0x2012f,0.0
ID_0x20145,0.0
ID_0x20143,0.0
ID_0x20142,0.0
ID_0x2013d,0.0
ID_0x2013c,0.0
ID_0x2013b,0.0
ID_0x2013a,0.0
ID_0x20139,0.0
ID_0x20138,0.0
ID_0x20137,0.0
ID_0x20136,0.0
ID_0x20131,0.0
ID_0x2012d,0.0
ID_0x20176,0.0
ID_0x2012a,0.0
ID_0x20125,0.0
ID_0x20124,0.0
ID_0x20123,0.0
ID_0x20121,0.0
ID_0x20120,0.0
ID_0x2011f,0.0
ID_0x20118,0.0
ID_0x20117,0.0
ID_0x20116,0.0
ID_0x20115,0.0
ID_0x20114,0.0
ID_0x20146,0.0
ID_0x20147,0.0
ID_0x20148,0.0
ID_0x20149,0.0
ID_0x20175,0.0
ID_0x20174,0.0
ID_0x20173,0.0
ID_0x20172,0.0
ID_0x2017,0.0
ID_0x2016c,0.0
ID_0x2016b,0.0
ID_0x2016a,0.0
ID_0x20169,0.0
ID_0x20168,0.0
ID_0x20167,0.0
ID_0x20166,0.0
ID_0x20160,0.0
ID_0x2016,0.0
ID_0x2015f,0.0
ID_0x2015e,0.0
ID_0x2015d,0.0
ID_0x2015c,0.0
ID_0x2015b,0.0
ID_0x2015a,0.0
ID_0x20154,0.0
ID_0x20153,0.0
ID_0x20151,0.0
ID_0x20150,0.0
ID_0x2014e,0.0
ID_0x20388,0.0
ID_0x2038f,0.0
ID_0x206d8,0.0
ID_0x205af,0.0
ID_0x205d1,0.0
ID_0x205d0,0.0
ID_0x205ce,0.0
ID_0x205c8,0.0
ID_0x205c6,0.0
ID_0x205c4,0.0
ID_0x205bc,0.0
ID_0x205bb,0.0
ID_0x205b8,0.0
ID_0x205b7,0.0
ID_0x205b6,0.0
ID_0x205b0,0.0
ID_0x205ad,0.0
ID_0x205d3,0.0
ID_0x205ac,0.0
ID_0x205ab,0.0
ID_0x205aa,0.0
ID_0x205a5,0.0
ID_0x205a4,0.0
ID_0x205a3,0.0
ID_0x205a2,0.0
ID_0x205a1,0.0
ID_0x205a0,0.0
ID_0x2059e,0.0
ID_0x20599,0.0
ID_0x20598,0.0
ID_0x205d2,0.0
ID_0x205d5,0.0
ID_0x20390,0.0
ID_0x205f,0.0
ID_0x20604,0.0
ID_0x20602,0.0
ID_0x20601,0.0
ID_0x20600,0.0
ID_0x205ff,0.0
ID_0x205fe,0.0
ID_0x205f9,0.0
ID_0x205f8,0.0
ID_0x205f5,0.0
ID_0x205f4,0.0
ID_0x205f3,0.0
ID_0x205f2,0.0
ID_0x205ed,0.0
ID_0x205da,0.0
ID_0x205ec,0.0
ID_0x205eb,0.0
ID_0x205ea,0.0
ID_0x205e9,0.0
ID_0x205e8,0.0
ID_0x205e7,0.0
ID_0x205e1,0.0
ID_0x205e0,0.0
ID_0x205e,0.0
ID_0x205df,0.0
ID_0x205de,0.0
ID_0x205db,0.0
ID_0x20597,0.0
ID_0x20595,0.0
ID_0x20594,0.0
ID_0x20541,0.0
ID_0x20556,0.0
ID_0x20551,0.0
ID_0x20550,0.0
ID_0x2055,0.0
ID_0x2054f,0.0
ID_0x2054e,0.0
ID_0x2054d,0.0
ID_0x2054c,0.0
ID_0x2054b,0.0
ID_0x2054a,0.0
ID_0x20543,0.0
ID_0x20542,0.0
ID_0x20540,0.0
ID_0x20592,0.0
ID_0x2054,0.0
ID_0x2053f,0.0
ID_0x20539,0.0
ID_0x20538,0.0
ID_0x20537,0.0
ID_0x20536,0.0
ID_0x20534,0.0
ID_0x20533,0.0
ID_0x20532,0.0
ID_0x2053,0.0
ID_0x2052d,0.0
ID_0x2052c,0.0
ID_0x2055a,0.0
ID_0x2055c,0.0
ID_0x2055d,0.0
ID_0x20564,0.0
ID_0x2059,0.0
ID_0x2058b,0.0
ID_0x2058a,0.0
ID_0x20588,0.0
ID_0x20587,0.0
ID_0x20581,0.0
ID_0x20580,0.0
ID_0x2057f,0.0
ID_0x2057e,0.0
ID_0x2057d,0.0
ID_0x2057b,0.0
ID_0x2057a,0.0
ID_0x20575,0.0
ID_0x20574,0.0
ID_0x20573,0.0
ID_0x20572,0.0
ID_0x20571,0.0
ID_0x20570,0.0
ID_0x2057,0.0
ID_0x2056f,0.0
ID_0x2056e,0.0
ID_0x20569,0.0
ID_0x20568,0.0
ID_0x20566,0.0
ID_0x20565,0.0
ID_0x20605,0.0
ID_0x2060a,0.0
ID_0x2060b,0.0
ID_0x2068f,0.0
ID_0x206a0,0.0
ID_0x206a,0.0
ID_0x2069f,0.0
ID_0x2069e,0.0
ID_0x2069d,0.0
ID_0x2069c,0.0
ID_0x2069b,0.0
ID_0x20695,0.0
ID_0x20693,0.0
ID_0x20692,0.0
ID_0x20691,0.0
ID_0x20690,0.0
ID_0x20689,0.0
ID_0x20671,0.0
ID_0x20687,0.0
ID_0x20686,0.0
ID_0x20685,0.0
ID_0x20684,0.0
ID_0x20683,0.0
ID_0x20682,0.0
ID_0x2067d,0.0
ID_0x2067c,0.0
ID_0x2067b,0.0
ID_0x2067a,0.0
ID_0x20678,0.0
ID_0x20677,0.0
ID_0x206a1,0.0
ID_0x206a7,0.0
ID_0x206a8,0.0
ID_0x206a9,0.0
ID_0x206d0,0.0
ID_0x206d,0.0
ID_0x206cf,0.0
ID_0x206ce,0.0
ID_0x206cd,0.0
ID_0x206cb,0.0
ID_0x206ca,0.0
ID_0x206c5,0.0
ID_0x206c3,0.0
ID_0x206c2,0.0
ID_0x206c1,0.0
ID_0x206c0,0.0
ID_0x206c,0.0
ID_0x206bf,0.0
ID_0x206be,0.0
ID_0x206b9,0.0
ID_0x206b8,0.0
ID_0x206b7,0.0
ID_0x206b6,0.0
ID_0x206b5,0.0
ID_0x206b4,0.0
ID_0x206b3,0.0
ID_0x206b2,0.0
ID_0x206ac,0.0
ID_0x206ab,0.0
ID_0x20676,0.0
ID_0x2066f,0.0
ID_0x2060c,0.0
ID_0x20624,0.0
ID_0x2063c,0.0
ID_0x2063b,0.0
ID_0x2063a,0.0
ID_0x20633,0.0
ID_0x20630,0.0
ID_0x2063,0.0
ID_0x2062f,0.0
ID_0x2062e,0.0
ID_0x20629,0.0
ID_0x20627,0.0
ID_0x20626,0.0
ID_0x20625,0.0
ID_0x20623,0.0
ID_0x2066e,0.0
ID_0x2061d,0.0
ID_0x2061c,0.0
ID_0x2061b,0.0
ID_0x2061a,0.0
ID_0x20619,0.0
ID_0x20618,0.0
ID_0x20617,0.0
ID_0x20616,0.0
ID_0x20611,0.0
ID_0x20610,0.0
ID_0x2061,0.0
ID_0x2060d,0.0
ID_0x2063d,0.0
ID_0x2063f,0.0
ID_0x2064,0.0
ID_0x20640,0.0
ID_0x2066d,0.0
ID_0x2066c,0.0
ID_0x2066b,0.0
ID_0x2066a,0.0
ID_0x20665,0.0
ID_0x20664,0.0
ID_0x20663,0.0
ID_0x20662,0.0
ID_0x20661,0.0
ID_0x2065f,0.0
ID_0x2065e,0.0
ID_0x20658,0.0
ID_0x20657,0.0
ID_0x20656,0.0
ID_0x20655,0.0
ID_0x20654,0.0
ID_0x20653,0.0
ID_0x2065,0.0
ID_0x2064c,0.0
ID_0x2064b,0.0
ID_0x2064a,0.0
ID_0x20649,0.0
ID_0x20648,0.0
ID_0x20646,0.0
ID_0x20641,0.0
ID_0x2052b,0.0
ID_0x2052a,0.0
ID_0x20529,0.0
ID_0x2040a,0.0
ID_0x20420,0.0
ID_0x2041f,0.0
ID_0x2041e,0.0
ID_0x20419,0.0
ID_0x20418,0.0
ID_0x20417,0.0
ID_0x20415,0.0
ID_0x20414,0.0
ID_0x20412,0.0
ID_0x2041,0.0
ID_0x2040d,0.0
ID_0x2040b,0.0
ID_0x20407,0.0
ID_0x203f,0.0
ID_0x20406,0.0
ID_0x20401,0.0
ID_0x20400,0.0
ID_0x2040,0.0
ID_0x203ff,0.0
ID_0x203fe,0.0
ID_0x203fc,0.0
ID_0x203fb,0.0
ID_0x203f5,0.0
ID_0x203f4,0.0
ID_0x203f2,0.0
ID_0x203f1,0.0
ID_0x20421,0.0
ID_0x20424,0.0
ID_0x2042a,0.0
ID_0x2042c,0.0
ID_0x2045a,0.0
ID_0x20454,0.0
ID_0x20453,0.0
ID_0x20452,0.0
ID_0x20451,0.0
ID_0x20450,0.0
ID_0x2044e,0.0
ID_0x20448,0.0
ID_0x20446,0.0
ID_0x20445,0.0
ID_0x20444,0.0
ID_0x20443,0.0
ID_0x20442,0.0
ID_0x2043d,0.0
ID_0x2043c,0.0
ID_0x2043b,0.0
ID_0x2043a,0.0
ID_0x20439,0.0
ID_0x20437,0.0
ID_0x20436,0.0
ID_0x20431,0.0
ID_0x20430,0.0
ID_0x2042f,0.0
ID_0x2042e,0.0
ID_0x2042d,0.0
ID_0x203f0,0.0
ID_0x203ef,0.0
ID_0x2045c,0.0
ID_0x203a8,0.0
ID_0x203b9,0.0
ID_0x203b7,0.0
ID_0x203b6,0.0
ID_0x203b5,0.0
ID_0x203b4,0.0
